route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
Q30,JA_B5-Sunday,JA_B5-Sunday-140500_MISC_795,LITTLE NECK LITTLE NECK PKY,0,37184526,Q300053
Q30,JA_B5-Sunday,JA_B5-Sunday-143500_MISC_796,LITTLE NECK LITTLE NECK PKY,0,37184527,Q300053
Q30,JA_B5-Sunday,JA_B5-Sunday-146500_MISC_790,LITTLE NECK LITTLE NECK PKY,0,37184529,Q300053
Q30,JA_B5-Sunday,JA_B5-Sunday-147000_MISC_796,JAMAICA LIRR,1,37184527,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-033000_MISC_706,JAMAICA LIRR,1,37184508,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-036500_MISC_707,JAMAICA LIRR,1,37184509,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-039500_MISC_711,JAMAICA LIRR,1,37184510,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-042500_MISC_706,JAMAICA LIRR,1,37184508,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-045000_MISC_720,JAMAICA LIRR,1,37184520,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-047000_MISC_707,JAMAICA LIRR,1,37184509,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-049000_MISC_711,JAMAICA LIRR,1,37184510,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-051000_MISC_724,JAMAICA LIRR,1,37184521,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-053000_Q30_401,JAMAICA LIRR,1,37184524,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-055000_MISC_720,JAMAICA LIRR,1,37184520,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-057000_MISC_707,JAMAICA LIRR,1,37184509,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-059000_MISC_735,JAMAICA LIRR,1,37184523,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-061000_MISC_724,JAMAICA LIRR,1,37184521,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-063000_Q30_401,JAMAICA LIRR,1,37184524,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-065000_MISC_720,JAMAICA LIRR,1,37184520,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-067000_MISC_701,JAMAICA LIRR,1,37184522,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-069000_MISC_735,JAMAICA LIRR,1,37184523,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-071000_Q30_402,JAMAICA LIRR,1,37184519,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-073000_Q30_401,JAMAICA LIRR,1,37184524,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-075000_MISC_725,JAMAICA LIRR,1,37184515,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-077000_MISC_713,JAMAICA LIRR,1,37184511,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-079000_MISC_735,JAMAICA LIRR,1,37184523,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-081000_Q30_402,JAMAICA LIRR,1,37184519,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-083000_MISC_750,JAMAICA LIRR,1,37184514,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-085000_MISC_725,JAMAICA LIRR,1,37184515,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-087000_MISC_713,JAMAICA LIRR,1,37184511,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-089000_MISC_723,JAMAICA LIRR,1,37184513,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-091000_Q30_401,JAMAICA LIRR,1,37184530,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-093000_MISC_750,JAMAICA LIRR,1,37184514,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-095000_MISC_764,JAMAICA LIRR,1,37184516,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-097000_MISC_769,JAMAICA LIRR,1,37184512,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-099000_Q30_402,JAMAICA LIRR,1,37184531,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-101000_MISC_747,JAMAICA LIRR,1,37184517,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-103000_MISC_750,JAMAICA LIRR,1,37184514,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-105000_MISC_777,JAMAICA LIRR,1,37184528,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-107000_MISC_769,JAMAICA LIRR,1,37184512,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-109000_Q30_402,JAMAICA LIRR,1,37184531,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-111000_MISC_747,JAMAICA LIRR,1,37184517,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-113000_MISC_749,JAMAICA LIRR,1,37184518,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-115000_MISC_777,JAMAICA LIRR,1,37184528,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-117000_MISC_769,JAMAICA LIRR,1,37184512,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-119000_MISC_792,JAMAICA LIRR,1,37184525,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-121000_MISC_747,JAMAICA LIRR,1,37184517,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-124000_MISC_749,JAMAICA LIRR,1,37184518,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-127000_MISC_795,JAMAICA LIRR,1,37184526,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-130000_MISC_796,JAMAICA LIRR,1,37184527,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-133000_MISC_790,JAMAICA LIRR,1,37184529,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-136000_MISC_795,JAMAICA LIRR,1,37184526,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-139000_MISC_796,JAMAICA LIRR,1,37184527,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-142000_MISC_790,JAMAICA LIRR,1,37184529,Q300083
Q30,JA_B5-Sunday,JA_B5-Sunday-035600_MISC_711,LITTLE NECK LITTLE NECK PKY,0,37184510,Q300053
Q84,JA_B5-Sunday,JA_B5-Sunday-036200_MISC_712,LAURELTON 238 ST via 120 AV,0,37184385,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-039200_MISC_715,LAURELTON 238 ST via 120 AV,0,37184375,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-042200_MISC_712,LAURELTON 238 ST via 120 AV,0,37184385,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-048500_MISC_712,LAURELTON 238 ST via 120 AV,0,37184385,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-052500_MISC_723,LAURELTON 238 ST via 120 AV,0,37184386,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-054500_MISC_715,LAURELTON 238 ST via 120 AV,0,37184375,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-058500_MISC_704,LAURELTON 238 ST via 120 AV,0,37184387,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-060500_MISC_723,LAURELTON 238 ST via 120 AV,0,37184386,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-062500_MISC_738,LAURELTON 238 ST via 120 AV,0,37184389,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-064500_MISC_705,LAURELTON 238 ST via 120 AV,0,37184388,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-066500_MISC_704,LAURELTON 238 ST via 120 AV,0,37184387,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-068500_MISC_723,LAURELTON 238 ST via 120 AV,0,37184386,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-070500_MISC_738,LAURELTON 238 ST via 120 AV,0,37184389,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-072500_MISC_705,LAURELTON 238 ST via 120 AV,0,37184388,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-074500_MISC_704,LAURELTON 238 ST via 120 AV,0,37184387,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-076500_MISC_729,LAURELTON 238 ST via 120 AV,0,37184390,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-078500_MISC_751,LAURELTON 238 ST via 120 AV,0,37184380,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-080500_MISC_733,LAURELTON 238 ST via 120 AV,0,37184384,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-082500_MISC_724,LAURELTON 238 ST via 120 AV,0,37184378,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-084500_MISC_729,LAURELTON 238 ST via 120 AV,0,37184390,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-086500_MISC_751,LAURELTON 238 ST via 120 AV,0,37184380,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-088500_MISC_733,LAURELTON 238 ST via 120 AV,0,37184384,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-090500_MISC_724,LAURELTON 238 ST via 120 AV,0,37184378,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-092500_MISC_729,LAURELTON 238 ST via 120 AV,0,37184390,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-094500_MISC_751,LAURELTON 238 ST via 120 AV,0,37184380,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-096500_MISC_733,LAURELTON 238 ST via 120 AV,0,37184384,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-098500_MISC_724,LAURELTON 238 ST via 120 AV,0,37184378,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-100500_MISC_756,LAURELTON 238 ST via 120 AV,0,37184377,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-102500_MISC_745,LAURELTON 238 ST via 120 AV,0,37184381,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-104500_MISC_759,LAURELTON 238 ST via 120 AV,0,37184376,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-106500_MISC_764,LAURELTON 238 ST via 120 AV,0,37184382,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-108500_MISC_756,LAURELTON 238 ST via 120 AV,0,37184377,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-110500_MISC_745,LAURELTON 238 ST via 120 AV,0,37184381,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-112500_MISC_759,LAURELTON 238 ST via 120 AV,0,37184376,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-114500_MISC_764,LAURELTON 238 ST via 120 AV,0,37184382,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-116500_MISC_756,LAURELTON 238 ST via 120 AV,0,37184377,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-118500_MISC_745,LAURELTON 238 ST via 120 AV,0,37184381,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-120500_MISC_759,LAURELTON 238 ST via 120 AV,0,37184376,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-122500_MISC_764,LAURELTON 238 ST via 120 AV,0,37184382,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-124500_MISC_756,LAURELTON 238 ST via 120 AV,0,37184377,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-127500_MISC_759,LAURELTON 238 ST via 120 AV,0,37184376,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-130500_MISC_764,LAURELTON 238 ST via 120 AV,0,37184382,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-133500_MISC_786,LAURELTON 238 ST via 120 AV,0,37184383,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-136500_MISC_788,LAURELTON 238 ST via 120 AV,0,37184379,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-139500_MISC_786,LAURELTON 238 ST via 120 AV,0,37184383,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-142500_MISC_788,LAURELTON 238 ST via 120 AV,0,37184379,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-145500_MISC_786,LAURELTON 238 ST via 120 AV,0,37184383,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-148500_MISC_788,LAURELTON 238 ST via 120 AV,0,37184379,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-151500_MISC_786,LAURELTON 238 ST via 120 AV,0,37184383,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-039000_MISC_712,JAMAICA PARSONS-ARCHER,1,37184385,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-042000_MISC_715,JAMAICA PARSONS-ARCHER,1,37184375,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-045000_MISC_712,JAMAICA PARSONS-ARCHER,1,37184385,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-048000_MISC_723,JAMAICA PARSONS-ARCHER,1,37184386,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-054000_MISC_704,JAMAICA PARSONS-ARCHER,1,37184387,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-058000_MISC_715,JAMAICA PARSONS-ARCHER,1,37184375,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-060000_MISC_705,JAMAICA PARSONS-ARCHER,1,37184388,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-064000_MISC_723,JAMAICA PARSONS-ARCHER,1,37184386,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-066000_MISC_738,JAMAICA PARSONS-ARCHER,1,37184389,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-068000_MISC_705,JAMAICA PARSONS-ARCHER,1,37184388,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-070000_MISC_704,JAMAICA PARSONS-ARCHER,1,37184387,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-072000_MISC_723,JAMAICA PARSONS-ARCHER,1,37184386,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-074000_MISC_738,JAMAICA PARSONS-ARCHER,1,37184389,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-076000_MISC_705,JAMAICA PARSONS-ARCHER,1,37184388,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-078000_MISC_704,JAMAICA PARSONS-ARCHER,1,37184387,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-080000_MISC_729,JAMAICA PARSONS-ARCHER,1,37184390,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-082000_MISC_751,JAMAICA PARSONS-ARCHER,1,37184380,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-084000_MISC_733,JAMAICA PARSONS-ARCHER,1,37184384,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-086000_MISC_724,JAMAICA PARSONS-ARCHER,1,37184378,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-088000_MISC_729,JAMAICA PARSONS-ARCHER,1,37184390,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-090000_MISC_751,JAMAICA PARSONS-ARCHER,1,37184380,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-092000_MISC_733,JAMAICA PARSONS-ARCHER,1,37184384,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-094000_MISC_724,JAMAICA PARSONS-ARCHER,1,37184378,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-096000_MISC_729,JAMAICA PARSONS-ARCHER,1,37184390,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-098000_MISC_751,JAMAICA PARSONS-ARCHER,1,37184380,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-100000_MISC_733,JAMAICA PARSONS-ARCHER,1,37184384,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-102000_MISC_724,JAMAICA PARSONS-ARCHER,1,37184378,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-104000_MISC_756,JAMAICA PARSONS-ARCHER,1,37184377,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-106000_MISC_745,JAMAICA PARSONS-ARCHER,1,37184381,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-108000_MISC_759,JAMAICA PARSONS-ARCHER,1,37184376,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-110000_MISC_764,JAMAICA PARSONS-ARCHER,1,37184382,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-112000_MISC_756,JAMAICA PARSONS-ARCHER,1,37184377,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-114000_MISC_745,JAMAICA PARSONS-ARCHER,1,37184381,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-116000_MISC_759,JAMAICA PARSONS-ARCHER,1,37184376,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-118000_MISC_764,JAMAICA PARSONS-ARCHER,1,37184382,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-120000_MISC_756,JAMAICA PARSONS-ARCHER,1,37184377,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-122000_MISC_745,JAMAICA PARSONS-ARCHER,1,37184381,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-124000_MISC_759,JAMAICA PARSONS-ARCHER,1,37184376,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-126000_MISC_764,JAMAICA PARSONS-ARCHER,1,37184382,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-128000_MISC_756,JAMAICA PARSONS-ARCHER,1,37184377,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-130800_MISC_759,JAMAICA PARSONS-ARCHER,1,37184376,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-133600_MISC_764,JAMAICA PARSONS-ARCHER,1,37184382,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-136500_MISC_786,JAMAICA PARSONS-ARCHER,1,37184383,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-139500_MISC_788,JAMAICA PARSONS-ARCHER,1,37184379,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-142500_MISC_786,JAMAICA PARSONS-ARCHER,1,37184383,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-145500_MISC_788,JAMAICA PARSONS-ARCHER,1,37184379,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-148500_MISC_786,JAMAICA PARSONS-ARCHER,1,37184383,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-062000_MISC_704,JAMAICA PARSONS-ARCHER,1,37184387,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-044500_MISC_723,LAURELTON 238 ST via 120 AV,0,37184386,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-050500_MISC_704,LAURELTON 238 ST via 120 AV,0,37184387,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-056500_MISC_705,LAURELTON 238 ST via 120 AV,0,37184388,Q840036
Q84,JA_B5-Sunday,JA_B5-Sunday-056000_MISC_723,JAMAICA PARSONS-ARCHER,1,37184386,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-052000_MISC_712,JAMAICA PARSONS-ARCHER,1,37184385,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-050000_MISC_715,JAMAICA PARSONS-ARCHER,1,37184375,Q840037
Q84,JA_B5-Sunday,JA_B5-Sunday-046500_MISC_715,LAURELTON 238 ST via 120 AV,0,37184375,Q840036
Q2,QV_B5-Weekday-BM,QV_B5-Weekday-BM-142500_Q2_51,JAMAICA 165 ST TERMINAL,1,37186521,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-001500_Q2_51,BELMONT PARK,0,37186521,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-004500_Q2_51,JAMAICA 165 ST TERMINAL,1,37186521,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-007500_Q2_51,BELMONT PARK,0,37186521,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-010500_Q2_51,JAMAICA 165 ST TERMINAL,1,37186521,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-013500_Q2_51,BELMONT PARK,0,37186521,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-016500_Q2_51,JAMAICA 165 ST TERMINAL,1,37186521,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-019500_Q2_51,BELMONT PARK,0,37186521,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-022500_Q2_51,JAMAICA 165 ST TERMINAL,1,37186521,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-025500_Q2_51,BELMONT PARK,0,37186521,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-027000_MISC_107,JAMAICA 165 ST TERMINAL,1,37186515,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-030000_MISC_107,BELMONT PARK,0,37186515,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-033700_MISC_107,JAMAICA 165 ST TERMINAL,1,37186515,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-036000_MISC_124,BELMONT PARK,0,37186518,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-040800_Q2_51,JAMAICA 165 ST TERMINAL,1,37186519,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-051500_MISC_113,BELMONT PARK,0,37186526,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-034700_Q2_51,JAMAICA 165 ST TERMINAL,1,37186519,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-046000_Q2_51,BELMONT PARK,0,37186519,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-031500_Q2_52,JAMAICA 165 ST TERMINAL,1,37186516,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-034000_MISC_113,BELMONT PARK,0,37186526,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-038200_MISC_113,JAMAICA 165 ST TERMINAL,1,37186526,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-042400_MISC_107,JAMAICA 165 ST TERMINAL,1,37186515,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-046100_MISC_113,JAMAICA 165 ST TERMINAL,1,37186526,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-035700_MISC_148,JAMAICA 165 ST TERMINAL,1,37186524,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-038000_MISC_107,BELMONT PARK,0,37186515,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-036500_MISC_157,JAMAICA 165 ST TERMINAL,1,37186527,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-040000_MISC_148,BELMONT PARK,0,37186524,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-045400_MISC_250,JAMAICA 165 ST TERMINAL,1,37186528,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-039100_MISC_185,JAMAICA 165 ST TERMINAL,1,37186523,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-042900_MISC_157,JAMAICA 165 ST TERMINAL,1,37186527,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-039700_MISC_194,179 ST STATION,1,37186522,Q020110
Q2,QV_B5-Weekday,QV_B5-Weekday-042000_MISC_113,BELMONT PARK,0,37186526,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-053000_MISC_253,BELMONT PARK,0,37186525,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-044000_MISC_185,BELMONT PARK,0,37186523,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-054500_Q2_52,BELMONT PARK,0,37186516,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-041900_MISC_103,JAMAICA 165 ST TERMINAL,1,37186520,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-050600_MISC_157,JAMAICA 165 ST TERMINAL,1,37186527,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-056000_MISC_124,BELMONT PARK,0,37186518,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-052100_MISC_194,JAMAICA 165 ST TERMINAL,1,37186522,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-057500_MISC_220,BELMONT PARK,0,37186529,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-060500_MISC_166,JAMAICA 165 ST TERMINAL,1,37186835,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-048400_MISC_185,179 ST STATION,1,37186523,Q020110
Q2,QV_B5-Weekday,QV_B5-Weekday-053100_MISC_220,JAMAICA 165 ST TERMINAL,1,37186529,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-059000_MISC_250,BELMONT PARK,0,37186528,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-044400_MISC_148,JAMAICA 165 ST TERMINAL,1,37186524,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-050000_MISC_250,BELMONT PARK,0,37186528,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-054100_MISC_185,JAMAICA 165 ST TERMINAL,1,37186523,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-063300_Q2_52,JAMAICA 165 ST TERMINAL,1,37186703,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-069100_MISC_166,JAMAICA 165 ST TERMINAL,1,37186835,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-055100_MISC_250,JAMAICA 165 ST TERMINAL,1,37186528,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-064700_MISC_122,JAMAICA 165 ST TERMINAL,1,37186822,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-057700_MISC_253,JAMAICA 165 ST TERMINAL,1,37186525,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-066100_MISC_253,JAMAICA 165 ST TERMINAL,1,37186525,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-059100_MISC_150,JAMAICA 165 ST TERMINAL,1,37186870,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-061900_MISC_114,JAMAICA 165 ST TERMINAL,1,37186823,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-067600_MISC_150,JAMAICA 165 ST TERMINAL,1,37186870,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-103000_MISC_224,JAMAICA 165 ST TERMINAL,1,37186706,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-100000_MISC_223,JAMAICA 165 ST TERMINAL,1,37186860,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-095800_MISC_278,JAMAICA 165 ST TERMINAL,1,37186458,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-106000_MISC_189,JAMAICA 165 ST TERMINAL,1,37186622,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-097000_MISC_298,JAMAICA 165 ST TERMINAL,1,37186517,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-101500_MISC_205,JAMAICA 165 ST TERMINAL,1,37186320,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-098500_MISC_306,JAMAICA 165 ST TERMINAL,1,37186684,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-121700_MISC_273,BELMONT PARK,0,37186922,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-125000_Q2_53,BELMONT PARK,0,37186600,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-127000_MISC_310,JAMAICA 165 ST TERMINAL,1,37186619,Q020113
Q2,QV_B5-Weekday,QV_B5-Weekday-132000_MISC_288,BELMONT PARK,0,37186914,Q020115
Q2,QV_B5-Weekday,QV_B5-Weekday-122700_MISC_310,BELMONT PARK,0,37186619,Q020115
